ID,Source,Severity,Start_Time,End_Time,latitude,longitude,End_Lat,End_Lng,Distance(mi),Description,Street,City,County,State,Zipcode,Country,Timezone,Airport_Code,Weather_Timestamp,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Civil_Twilight,Nautical_Twilight,Astronomical_Twilight
A-1662,Source2,2,2016-06-29 12:48:36,2016-06-29 13:33:36,37.46876500000001,-122.155205,,,0.0,#1 lane blocked due to accident on US-101 Southbound before Willow Rd.,Bayshore Fwy S,Menlo Park,San Mateo,CA,94025,US,US/Pacific,KPAO,2016-06-29 12:47:00,66.2,,73.0,29.99,10.0,North,16.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1663,Source2,2,2016-06-29 12:57:48,2016-06-29 13:42:48,37.255516,-121.955734,,,0.0,Lane blocked due to accident on CA-85 Northbound after CA-17.,CA-85 S,Los Gatos,Santa Clara,CA,95032,US,US/Pacific,KSJC,2016-06-29 12:53:00,71.1,,57.0,29.98,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1664,Source2,2,2016-06-29 12:55:24,2016-06-29 13:41:03,38.574345,-121.383034,,,0.0,Accident on Fair Oaks Blvd both ways at Watt Ave.,Watt Ave,Sacramento,Sacramento,CA,95864,US,US/Pacific,KMHR,2016-06-29 12:47:00,89.6,,26.0,29.89,10.0,South,6.9,,Clear,True,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1665,Source2,2,2016-06-29 13:00:40,2016-06-29 13:30:40,37.33255,-122.055733,,,0.0,Accident on CA-85 Northbound before I-280. On the median.,Norman Y Mineta Hwy,Cupertino,Santa Clara,CA,95014,US,US/Pacific,KNUQ,2016-06-29 12:56:00,68.0,,61.0,30.01,10.0,NNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1666,Source2,2,2016-06-29 13:21:28,2016-06-29 13:51:28,38.573273,-121.46711,,,0.0,Accident on H St at 30th St.,J St,Sacramento,Sacramento,CA,95816,US,US/Pacific,KSAC,2016-06-29 12:53:00,88.0,,30.0,29.89,10.0,SW,8.1,,Clear,True,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1667,Source2,2,2016-06-29 13:22:25,2016-06-29 13:52:25,38.751984,-121.152824,,,0.0,Accident on Hidden Lakes Dr near Haley Dr.,E Hidden Lakes Dr,Granite Bay,Placer,CA,95746-6940,US,US/Pacific,KMCC,2016-06-29 13:15:00,91.4,,24.0,29.89,8.0,South,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1668,Source2,2,2016-06-29 13:19:59,2016-06-29 13:49:59,38.721165,-120.787552,,,0.0,Right hand shoulder blocked due to accident on Cedar Ravine Rd at Candelero Ct.,Cedar Ravine Rd,Placerville,El Dorado,CA,95667,US,US/Pacific,KPVF,2016-06-29 13:15:00,91.4,,17.0,30.04,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1669,Source2,3,2016-06-29 13:37:41,2016-06-29 14:07:41,37.825237,-122.305832,,,0.0,Right lane blocked and delays due to accident on I-80 Westbound at Exits 8A 8B / I-880 / Grand Ave.,I-80 W,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-29 13:53:00,63.0,,63.0,30.0,10.0,West,12.7,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1670,Source2,2,2016-06-29 13:29:48,2016-06-29 14:14:48,37.381866,-121.963829,,,0.0,Shoulder blocked due to accident on US-101 Northbound at County Hwy-G4 Montague Expy.,Bayshore Fwy S,Santa Clara,Santa Clara,CA,95054,US,US/Pacific,KSJC,2016-06-29 13:53:00,72.0,,55.0,29.97,10.0,WNW,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1671,Source2,3,2016-06-29 13:26:13,2016-06-29 14:11:13,38.558128,-121.47396100000002,,,0.0,#1 lane blocked due to accident on I-80 Bus Capital City Fwy Eastbound at Exits 6A 6B 6C 298B US-50.,I-80 Bus E,Sacramento,Sacramento,CA,95817,US,US/Pacific,KSAC,2016-06-29 13:53:00,93.9,,25.0,29.87,10.0,SW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1672,Source2,2,2016-06-29 13:30:24,2016-06-29 14:16:20,39.098282,-121.149323,,,0.0,Accident on Lime Kiln Rd at Doolittle Rd.,Lime Kiln Rd,Grass Valley,Nevada,CA,95949-8502,US,US/Pacific,KGOO,2016-06-29 13:25:00,89.6,,20.0,30.07,10.0,SW,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1673,Source2,2,2016-06-29 13:51:39,2016-06-29 14:21:39,37.68367,-121.053009,,,0.0,Accident on CA-99 Northbound at Exit 230 Standiford Ave.,Standiford Ave,Modesto,Stanislaus,CA,95356,US,US/Pacific,KMOD,2016-06-29 13:53:00,96.1,,22.0,29.86,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1674,Source2,2,2016-06-29 13:58:28,2016-06-29 14:28:28,38.493031,-122.892868,,,0.0,Heavy traffic due to accident on River Rd at Mirabel Ave.,Mirabel Ave,Forestville,Sonoma,CA,95436-9938,US,US/Pacific,KSTS,2016-06-29 13:53:00,81.0,,39.0,29.9,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1675,Source2,2,2016-06-29 13:56:15,2016-06-29 14:41:15,38.021137,-122.539078,,,0.0,Right lane blocked due to accident on US-101 Southbound at Lucas Valley Rd.,US-101 N,San Rafael,Marin,CA,94903,US,US/Pacific,KDVO,2016-06-29 13:55:00,73.4,,53.0,29.95,,ESE,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1676,Source2,3,2016-06-29 14:02:25,2016-06-29 14:47:25,37.785542,-122.39138,,,0.0,Slow lane blocked due to accident on I-80 Eastbound at Harrison St.,James Lick Fwy N,San Francisco,San Francisco,CA,94105,US,US/Pacific,KOAK,2016-06-29 13:53:00,63.0,,63.0,30.0,10.0,West,12.7,,Scattered Clouds,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1677,Source2,2,2016-06-29 13:57:22,2016-06-29 14:27:22,39.0355,-121.095848,,,0.0,Accident on CA-49 at Streeter Rd.,Macy Pl,Auburn,Nevada,CA,95602,US,US/Pacific,KAUN,2016-06-29 13:55:00,93.2,,21.0,29.97,10.0,SSW,3.5,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1678,Source2,2,2016-06-29 13:58:07,2016-06-29 14:28:07,37.70002,-121.071472,,,0.0,Accident on CA-99 Northbound at Pelandale Ave.,CA-99 S,Salida,Stanislaus,CA,95368,US,US/Pacific,KMOD,2016-06-29 13:53:00,96.1,,22.0,29.86,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1679,Source2,2,2016-06-29 14:18:35,2016-06-29 14:48:35,39.089485,-122.79528,,,0.0,Lane blocked due to accident on 10th St at CA-20.,E Highway 20,Lucerne,Lake,CA,95458-7800,US,US/Pacific,KUKI,2016-06-29 13:56:00,97.0,,24.0,29.86,10.0,NNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1680,Source2,2,2016-06-29 14:16:36,2016-06-29 15:16:36,38.695545,-122.444901,,,0.0,Accident on Butts Canyon Rd at Snell Valley Rd.,Butts Canyon Rd,Pope Valley,Napa,CA,94567,US,US/Pacific,KSTS,2016-06-29 13:53:00,81.0,,39.0,29.9,10.0,South,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1681,Source2,2,2016-06-29 14:10:15,2016-06-29 14:40:15,38.52491,-121.471764,,,0.0,Accident on County Hwy-J8 Franklin Blvd at Fruitridge Rd.,Franklin Blvd,Sacramento,Sacramento,CA,95824,US,US/Pacific,KSAC,2016-06-29 13:53:00,93.9,,25.0,29.87,10.0,SW,9.2,,Clear,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1682,Source2,2,2016-06-29 14:17:23,2016-06-29 14:47:23,38.610733,-121.405228,,,0.0,Right hand shoulder blocked due to accident on El Camino Ave at Gwen Dr.,El Camino Ave,Sacramento,Sacramento,CA,95821-5703,US,US/Pacific,KMCC,2016-06-29 14:15:00,93.2,,23.0,29.87,8.0,South,3.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1683,Source2,2,2016-06-29 14:34:36,2016-06-29 15:19:36,38.51762,-122.720604,,,0.0,Accident on Mark West Springs Rd at Loraine Michele Way.,Mark West Springs Rd,Santa Rosa,Sonoma,CA,95404-9601,US,US/Pacific,KSTS,2016-06-29 14:53:00,84.0,,34.0,29.88,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1684,Source2,2,2016-06-29 14:36:21,2016-06-29 15:21:21,37.867458,-122.198204,,,0.0,Accident on CA-24 Eastbound at Wilder Rd.,Wilder Rd,Orinda,Contra Costa,CA,94563,US,US/Pacific,KCCR,2016-06-29 14:53:00,90.0,,23.0,29.86,10.0,South,12.7,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1685,Source2,2,2016-06-29 14:26:12,2016-06-29 15:11:48,38.704155,-121.382774,,,0.0,Accident on U St at Watt Ave.,Watt Ave,North Highlands,Sacramento,CA,95660-2609,US,US/Pacific,KMCC,2016-06-29 14:35:00,95.0,,22.0,29.86,8.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1686,Source2,2,2016-06-29 14:44:14,2016-06-29 15:29:14,37.131519,-121.633308,,,0.0,Accident on US-101 at Exit 366 / Dunne Ave.,S Valley Fwy N,Morgan Hill,Santa Clara,CA,95037,US,US/Pacific,KE16,2016-06-29 14:55:00,91.4,,28.0,29.94,10.0,NNW,15.0,,,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1687,Source2,3,2016-06-29 14:54:31,2016-06-29 15:24:31,37.79982,-122.27843500000002,,,0.0,Right lane blocked due to accident on I-880 Northbound at I-980.,I-880 S,Oakland,Alameda,CA,94607,US,US/Pacific,KOAK,2016-06-29 14:53:00,63.0,,63.0,29.99,10.0,West,13.8,,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1688,Source2,2,2016-06-29 14:56:35,2016-06-29 15:41:35,37.488846,-122.212852,,,0.0,Right lane blocked due to accident on US-101 Northbound at Woodside Rd.,Woodside Rd,Redwood City,San Mateo,CA,94063,US,US/Pacific,KSQL,2016-06-29 14:53:00,69.8,,49.0,29.98,10.0,West,12.7,,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1689,Source2,2,2016-06-29 15:00:20,2016-06-29 16:00:20,38.474407,-121.419067,,,0.0,Accident on Stockton Blvd at Mack Rd.,Stockton Blvd,Sacramento,Sacramento,CA,95823,US,US/Pacific,KSAC,2016-06-29 14:53:00,93.0,,27.0,29.86,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1690,Source2,2,2016-06-29 14:56:42,2016-06-29 15:26:42,37.99205,-121.252777,,,0.0,Accident on CA-99 Northbound at Exit 256 Cherokee Rd.,Cherokee Rd,Stockton,San Joaquin,CA,95205,US,US/Pacific,KSCK,2016-06-29 14:55:00,96.1,,25.0,29.86,10.0,WNW,9.2,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1691,Source2,2,2016-06-29 15:09:46,2016-06-29 16:09:46,37.885845,-121.280472,,,0.0,Accident on Hospital Rd at Manthey Rd.,S Manthey Rd,French Camp,San Joaquin,CA,95231,US,US/Pacific,KSCK,2016-06-29 14:55:00,96.1,,25.0,29.86,10.0,WNW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1692,Source2,2,2016-06-29 15:27:35,2016-06-29 16:27:35,38.628674,-121.382973,,,0.0,Accident on Watt Ave at Whitney Ave.,Whitney Ave,Sacramento,Sacramento,CA,95821-2520,US,US/Pacific,KMCC,2016-06-29 15:35:00,98.6,,17.0,29.84,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1693,Source2,2,2016-06-29 15:35:11,2016-06-29 16:35:11,38.697929,-121.382622,,,0.0,Accident on Watt Ave Northbound at Bainbridge Dr.,Bainbridge Dr,North Highlands,Sacramento,CA,95660,US,US/Pacific,KMCC,2016-06-29 15:35:00,98.6,,17.0,29.84,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1694,Source2,2,2016-06-29 16:04:43,2016-06-29 17:04:43,38.703869,-121.363655,,,0.0,Accident on Antelope Rd at Walerga Rd.,Antelope Rd,Antelope,Sacramento,CA,95843-6022,US,US/Pacific,KMCC,2016-06-29 15:55:00,98.6,,18.0,29.84,9.0,SW,4.6,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1695,Source2,2,2016-06-29 15:53:20,2016-06-29 16:53:20,38.984821,-121.284111,,,0.0,Accident on McCourtney Rd at Riosa Rd.,McCourtney Rd,Lincoln,Placer,CA,95648-9775,US,US/Pacific,KLHM,2016-06-29 15:55:00,100.4,,14.0,29.82,10.0,SW,8.1,,Clear,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,Day,Day,Day
A-1696,Source2,2,2016-06-29 16:40:30,2016-06-29 17:40:30,38.683975,-121.466148,,,0.0,Accident on County Hwy-E14 Elkhorn Blvd Westbound at 2nd St.,W Elkhorn Blvd,Rio Linda,Sacramento,CA,95673-3105,US,US/Pacific,KMCC,2016-06-29 16:35:00,98.6,,19.0,29.83,9.0,WSW,9.2,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1697,Source2,2,2016-06-29 16:57:37,2016-06-29 17:57:37,38.639969,-121.27198,,,0.0,Queueing traffic due to accident on County Hwy-E2 Sunrise Blvd Northbound at Fair Oaks Blvd.,Fair Oaks Blvd,Fair Oaks,Sacramento,CA,95628-7415,US,US/Pacific,KMHR,2016-06-29 16:45:00,96.8,,23.0,29.82,10.0,WSW,10.4,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1698,Source2,2,2016-06-29 17:20:02,2016-06-29 18:20:02,39.195827,-121.05503799999998,,,0.0,Accident on La Barr Meadows Rd at Grange Ct.,La Barr Meadows Rd,Grass Valley,Nevada,CA,95949-7730,US,US/Pacific,KGOO,2016-06-29 17:25:00,91.4,,12.0,30.03,10.0,West,4.6,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1699,Source2,3,2016-06-29 18:04:18,2016-06-29 19:04:18,38.56369,-121.636627,,,0.0,Right hand shoulder blocked due to accident on I-80 Eastbound at Exit 78 Chiles Rd.,I-80 E,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-06-29 17:55:00,91.4,,31.0,29.81,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1700,Source2,3,2016-06-29 18:03:45,2016-06-29 19:03:45,38.563271,-121.514771,,,0.0,Accident on I-5 Southbound at Exits 518 519A CA-99 CA-16.,I-5 S,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-29 17:53:00,91.0,,30.0,29.81,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1701,Source2,3,2016-06-29 18:05:05,2016-06-29 19:35:05,38.560204,-121.47973600000002,,,0.0,Queueing traffic due to accident on I-80 Bus Capital City Fwy Westbound at Exits 6A 6B 6C 298B US-50.,El Dorado Fwy W,Sacramento,Sacramento,CA,95818,US,US/Pacific,KSAC,2016-06-29 17:53:00,91.0,,30.0,29.81,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1702,Source2,2,2016-06-29 18:12:08,2016-06-29 19:12:08,38.15976,-120.849487,,,0.0,Accident on Gee Ln at Berkesey Ln.,Gee Ln,Valley Springs,Calaveras,CA,95252-9686,US,US/Pacific,KO22,2016-06-29 18:15:00,96.8,,9.0,29.93,10.0,West,6.9,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1703,Source2,2,2016-06-29 18:20:03,2016-06-29 19:20:03,38.660831,-121.337288,,,0.0,Queueing traffic due to accident on Garfield Ave at Madison Ave.,Madison Ave,Sacramento,Sacramento,CA,95841-3111,US,US/Pacific,KMCC,2016-06-29 18:15:00,95.0,,22.0,29.81,9.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1704,Source2,2,2016-06-29 19:01:47,2016-06-29 20:01:47,38.560707,-121.463318,,,0.0,Accident on US-50 Westbound at Exit 7 / Stockton Blvd / 35th St.,Stockton Blvd,Sacramento,Sacramento,CA,95816-6646,US,US/Pacific,KSAC,2016-06-29 18:53:00,84.9,,36.0,29.81,10.0,SSW,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1705,Source2,3,2016-06-29 19:03:07,2016-06-29 20:18:07,38.021278,-121.359024,,,0.0,Accident on I-5 Northbound at Exit 478 Hammer Ln.,I-5 S,Stockton,San Joaquin,CA,95219,US,US/Pacific,KSCK,2016-06-29 18:55:00,89.1,,27.0,29.83,10.0,West,15.0,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1706,Source2,3,2016-06-29 19:16:11,2016-06-29 19:46:11,37.818672,-122.352173,,,0.0,Accident on I-80 Westbound at Exit 4 Hillcrest Rd.,I-80 W,San Francisco,San Francisco,CA,94130,US,US/Pacific,KOAK,2016-06-29 18:53:00,59.0,,72.0,29.96,10.0,West,15.0,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1707,Source2,3,2016-06-29 19:40:59,2016-06-29 20:10:59,37.910786,-122.31713899999998,,,0.0,Accident on I-80 Eastbound at Exit 14B Carlson Blvd.,I-80 E,Richmond,Contra Costa,CA,94804,US,US/Pacific,KCCR,2016-06-29 19:53:00,66.0,,54.0,29.85,10.0,SSW,18.4,,Clear,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,Day,Day,Day
A-1708,Source2,3,2016-06-29 19:39:17,2016-06-29 20:09:17,38.119499,-122.106255,,,0.0,Accident on I-680 Southbound at Exit 63 Parish Rd.,I-680 S,Benicia,Solano,CA,94510,US,US/Pacific,KCCR,2016-06-29 19:53:00,66.0,,54.0,29.85,10.0,SSW,18.4,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1709,Source2,3,2016-06-29 19:52:10,2016-06-29 21:07:10,38.64109000000001,-121.451973,,,0.0,Queueing traffic due to accident on I-80 Eastbound at Exit 90 Norwood Ave.,I-80 E,Sacramento,Sacramento,CA,95838,US,US/Pacific,KMCC,2016-06-29 19:55:00,86.0,,33.0,29.82,9.0,SSW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1710,Source2,3,2016-06-29 20:03:11,2016-06-29 20:33:11,37.717571,-121.701279,,,0.0,Accident on I-580 Eastbound at Exit 57 Greenville Rd.,I-580 E,Livermore,Alameda,CA,94551,US,US/Pacific,KLVK,2016-06-29 19:53:00,64.0,,60.0,29.9,10.0,WNW,11.5,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,Day,Day,Day
A-1711,Source2,3,2016-06-29 20:41:12,2016-06-29 21:56:12,38.563847,-121.636665,,,0.0,Accident on I-80 Westbound in Davis.,I-80 W,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-06-29 20:35:00,73.4,,50.0,29.82,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1712,Source2,3,2016-06-29 20:42:03,2016-06-29 21:57:03,38.57350200000001,-121.582741,,,0.0,Accident on I-80 Westbound at Exits 81 82 / I-80 Bus Capital City Fwy / Enterprise Blvd.,I-80 W,Davis,Yolo,CA,95618,US,US/Pacific,KEDU,2016-06-29 20:35:00,73.4,,50.0,29.82,10.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1713,Source2,2,2016-06-29 20:40:35,2016-06-29 21:10:35,38.663918,-121.225723,,,0.0,Accident on County Hwy-E3 Hazel Ave Eastbound at Madison Ave.,Hazel Ave,Fair Oaks,Sacramento,CA,95628,US,US/Pacific,KMHR,2016-06-29 20:45:00,77.0,,47.0,29.82,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1714,Source2,3,2016-06-29 21:04:05,2016-06-29 21:34:05,37.500351,-121.928413,,,0.0,Accident on I-680 Westbound at Exit 12 CA-262 Mission Blvd.,I-680 N,Fremont,Alameda,CA,94539,US,US/Pacific,KNUQ,2016-06-29 20:56:00,59.0,,81.0,29.96,10.0,North,10.4,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1715,Source2,3,2016-06-29 21:01:34,2016-06-29 22:01:34,38.721943,-121.293678,,,0.0,Accident on I-80 Westbound at Exit 102 / Cirby Way / Riverside Ave.,I-80 W,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,2016-06-29 20:55:00,78.8,,39.0,29.83,8.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1716,Source2,3,2016-06-29 20:59:44,2016-06-29 21:59:44,38.769897,-121.24855,,,0.0,Accident on I-80 Eastbound at Exit 106 / CA-65 Exits 306A 306B.,I-80 E,Roseville,Placer,CA,95661,US,US/Pacific,KMCC,2016-06-29 20:55:00,78.8,,39.0,29.83,8.0,South,8.1,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1717,Source2,2,2016-06-29 21:00:40,2016-06-29 22:00:40,38.642746,-121.12339,,,0.0,Accident on US-50 Eastbound at Exit 25 Prairie City Rd.,US-50 E,Folsom,Sacramento,CA,95630,US,US/Pacific,KMHR,2016-06-29 20:45:00,77.0,,47.0,29.82,10.0,SSW,5.8,,Clear,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Day,Day,Day
A-1718,Source2,3,2016-06-29 21:23:44,2016-06-29 21:53:44,37.964699,-122.324921,,,0.0,Accident on I-80 Eastbound at Exit 19A El Portal Dr.,I-80 E,San Pablo,Contra Costa,CA,94806,US,US/Pacific,KCCR,2016-06-29 21:53:00,60.1,,67.0,29.85,10.0,SSW,20.7,,Clear,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1719,Source2,3,2016-06-29 21:29:11,2016-06-29 21:59:11,37.35564,-122.115082,,,0.0,Accident on I-280 Eastbound at Exit 16 El Monte Rd.,I-280 S,Los Altos,Santa Clara,CA,94024,US,US/Pacific,KNUQ,2016-06-29 21:28:00,59.0,,81.0,29.95,10.0,North,10.4,,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
A-1720,Source2,3,2016-06-29 21:28:29,2016-06-29 21:58:29,37.698177,-122.042465,,,0.0,Accident on I-580 Southbound at Exit 39 Eden Canyon Rd.,I-580 W,Castro Valley,Alameda,CA,94552,US,US/Pacific,KHWD,2016-06-29 21:20:00,57.0,,74.0,29.95,8.0,West,9.2,,Overcast,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,Night,Day,Day
